"wt","bbp","chl","par","mld","yd","sf","lat","lon","ap490","C_mod","date","doy","kd_M07","Ez1","fe"
8.95623053892216,0.0048905854214123,3.09892395209581,2.54465022208765,33,142,1.19532654126731,50.6403576309795,43.5581981776765,0.0969644972155689,80.9033540936345,20160521,142,0.181806688430753,30.4673245910934,1
9.00972131837307,0.00440986009933775,3.62523366058906,1.75632375524545,18,143,1.31100888486208,50.1076634933775,43.8938812086093,0.102348991991585,109.39666810625,20160522,143,0.20015812822611,25.8215495962122,1
15.2388188829787,0.00128318772563177,0.429830053191489,2.21763855402044,19,144,1.94615876225284,47.9695189530686,39.8546579422383,0.0114099766037234,33.5980914506118,20160523,144,0.0604468380218656,89.3613839547314,1
15.5691536701621,0.000935013639626705,0.345372640610105,2.77525819709833,249,145,1.97997755963624,47.6316421392678,39.092712132089,0.00951600101048618,16.5023439573757,20160524,145,0.0544564460075462,103.310340378767,1
15.7009861888112,0.000983393328700486,0.515279458041958,1.31755448662524,264,146,1.88277198947731,47.5278648366921,38.8229374565671,0.0155963288286713,17.0662222138414,20160525,146,0.0661240614541291,73.8149991894339,1
15.8100172052402,0.00119531619179986,0.778579475982533,1.42170645141431,17,147,1.9705567095173,47.3759728978457,38.6255496872828,0.0232680758340611,41.0160985800602,20160526,147,0.0819415489832199,60.4946833927845,1
15.8093955223881,0.0018091607495069,1.18732524875622,0.827874952905809,24,148,1.45483781874157,47.293067061144,38.2616533530572,0.0389601984701493,40.0252967940995,20160527,148,0.10334671742401,42.7326298986974,1
14.7559508143322,0.0055589798206278,1.49830781758958,1.06039521630483,32,149,0.703630948379758,44.4532892376682,43.0960582959641,0.0713418472638437,45.1413164729709,20160528,149,0.118013459031219,39.5193218509024,1
15.6476461426492,0.00422738637943016,0.958930567685589,0.949447325836756,33,150,0.688961759486172,44.1656824183461,43.5495983321751,0.050388173944687,33.2207810425409,20160529,150,0.0917535627567101,49.6252660194507,1
NA,0.00405451146629604,0.670962189632397,1.4660966308516,33,151,NA,44.5146233495483,43.1122943015983,NA,NA,20160530,151,0.075729912002341,65.8626633787563,1
NA,0.00337913469387755,0.382993811579204,2.02063393485325,34,152,NA,45.0132510204082,43.0407163265306,NA,NA,20160531,152,0.0571781981489271,92.8427556159711,1
21.0235803468208,0.000855267045454545,0.0950254335260116,1.80974003655959,36,245,0.751931496310102,41.4994056818182,52.4395710227273,0.00919033829479769,13.9162548577116,20170902,245,0.0325147184429491,159.876930930881,1
18.1905075514874,0.00124538258317025,0.134979061784897,1.83091186061555,37,246,0.821134546180122,41.8191637964775,49.106665851272,0.00997139356979405,16.014819436305,20170903,246,0.0367443558643473,141.790057021615,1
20.3001960106383,0.000836617647058824,0.0938010638297872,1.79790974679088,47,248,1.31076795118136,43.6524558823529,42.9762444852941,0.00699420928191489,13.0342738624622,20170905,248,0.0323767305161052,160.35575061384,1
18.3184723684211,0.000907091205211726,0.109549122807018,1.64935936772369,39,249,1.65654467522705,44.3639140065147,43.3813081433225,0.00658018817324561,13.8553213642157,20170906,249,0.0341096261378912,149.680829566471,1
19.9551608200456,0.000680136622390892,0.0992205011389522,0.862404110896496,27,250,1.04840561691976,45.981690512334,41.3529910815939,0.00819652038496583,8.67585878596371,20170907,250,0.0329831476365268,135.133824190351,1
